,Date,Open*,High,Low,Close**,Volume,Market Cap,Close Percent Change
0,"Feb 11, 2019",0.004048,0.0040479999999999995,0.003908,0.003909,"3,260,261","216,769,109",
1,"Feb 10, 2019",0.004022,0.004131,0.003939,0.004044,"5,229,670","224,236,626",0.03453568687643882
2,"Feb 09, 2019",0.003982,0.004019,0.0039,0.004006,"3,591,370","222,158,015",-0.009396636993076135
3,"Feb 08, 2019",0.003693,0.004055,0.0036560000000000004,0.003966,"5,403,796","219,930,760",-0.00998502246630062
4,"Feb 07, 2019",0.003640,0.0037619999999999997,0.003626,0.003694,"3,386,472","204,868,148",-0.06858295511850732
5,"Feb 06, 2019",0.003774,0.0037840000000000005,0.0036200000000000004,0.003637,"4,506,774","201,682,749",-0.015430427720628082
6,"Feb 05, 2019",0.003820,0.0038520000000000004,0.003757,0.003786,"4,009,846","209,969,687",0.040967830629639934
7,"Feb 04, 2019",0.003865,0.0038759999999999997,0.003786,0.003827,"3,435,089","212,240,113",0.010829371368198615
8,"Feb 03, 2019",0.003937,0.003949,0.0038299999999999996,0.003864,"2,778,666","214,289,699",0.009668147373922187
9,"Feb 02, 2019",0.003917,0.003952000000000001,0.0038659999999999996,0.003952,"2,829,236","219,142,902",0.022774327122153215
10,"Feb 01, 2019",0.003910,0.0039570000000000004,0.003817,0.003928,"3,570,933","217,801,451",-0.006072874493927238
11,"Jan 31, 2019",0.004024,0.004069,0.0038229999999999996,0.003909,"6,030,416","216,756,030",-0.004837067209775947
12,"Jan 30, 2019",0.003915,0.004111999999999999,0.003861,0.004038,"4,808,429","223,915,159",0.03300076745970837
13,"Jan 29, 2019",0.003949,0.004009,0.0037770000000000004,0.003906,"4,799,851","216,610,838",-0.0326894502228825
14,"Jan 28, 2019",0.004175,0.004181,0.003796,0.003934,"7,382,324","218,186,086",0.007168458781361853
15,"Jan 27, 2019",0.004385,0.004385,0.004071,0.004165,"6,486,434","230,992,788",0.05871886120996428
16,"Jan 26, 2019",0.004342,0.004427,0.004342,0.004377,"4,879,760","242,701,241",0.050900360144057855
17,"Jan 25, 2019",0.004417,0.004436,0.004304,0.004347,"4,715,534","241,034,601",-0.006854009595613553
18,"Jan 24, 2019",0.004403,0.004449,0.004258,0.004410,"6,306,102","244,570,928",0.014492753623188248
19,"Jan 23, 2019",0.004569,0.004582,0.004318,0.004391,"9,733,085","243,483,582",-0.00430839002267569
20,"Jan 22, 2019",0.004129,0.004575,0.004117,0.004568,"14,820,175","253,317,355",0.04030972443634706
21,"Jan 21, 2019",0.004019,0.004234,0.004017,0.004130,"6,977,052","229,017,737",-0.09588441330998254
22,"Jan 20, 2019",0.004123,0.004243,0.003915,0.004012,"5,761,503","222,470,882",-0.02857142857142858
23,"Jan 19, 2019",0.004086,0.004256,0.004062,0.004138,"5,533,946","229,468,602",0.03140578265204397
24,"Jan 18, 2019",0.004260,0.004286,0.004009,0.004076,"6,375,463","226,035,211",-0.01498308361527323
25,"Jan 17, 2019",0.004006,0.004323,0.003951,0.004262,"11,020,121","236,373,282",0.04563297350343487
26,"Jan 16, 2019",0.003942,0.004007999999999999,0.003894,0.003994,"4,977,149","221,473,436",-0.06288127639605823
27,"Jan 15, 2019",0.004055,0.004071,0.003892,0.003929,"3,254,718","217,906,652",-0.016274411617426154
28,"Jan 14, 2019",0.003785,0.004084,0.003785,0.004043,"5,054,733","224,223,809",0.029015016543649574
29,"Jan 13, 2019",0.004013,0.004044,0.00375,0.003785,"5,438,369","209,906,510",-0.06381399950531774
30,"Jan 12, 2019",0.004003,0.004093,0.003992,0.004020,"4,474,792","222,935,969",0.06208718626155885
31,"Jan 11, 2019",0.004058,0.00413,0.003935,0.004006,"6,509,319","222,129,977",-0.0034825870646766344
32,"Jan 10, 2019",0.004793,0.004903,0.0038810000000000003,0.004068,"13,071,386","225,613,575",0.01547678482276571
33,"Jan 09, 2019",0.004385,0.004803,0.004382,0.004770,"12,107,280","264,492,240",0.1725663716814161
34,"Jan 08, 2019",0.004169,0.004514,0.004089,0.004382,"7,026,686","243,013,235",-0.08134171907756815
35,"Jan 07, 2019",0.004351,0.004372999999999999,0.004159,0.004176,"5,226,528","231,586,621",-0.04701049748973063
36,"Jan 06, 2019",0.004081,0.004414,0.004038,0.004340,"5,957,396","240,682,223",0.039272030651340994
37,"Jan 05, 2019",0.004093,0.004154,0.004067,0.004074,"4,724,992","225,920,130",-0.06129032258064515
38,"Jan 04, 2019",0.004054,0.0041329999999999995,0.003991,0.004094,"4,357,275","227,022,231",0.004909180166911886
39,"Jan 03, 2019",0.004238,0.0042450000000000005,0.003999,0.004051,"4,319,409","224,651,393",-0.010503175378602791
40,"Jan 02, 2019",0.004148,0.004252000000000001,0.004056000000000001,0.004231,"5,331,171","234,644,707",0.04443347321648994
41,"Jan 01, 2019",0.003980,0.004155,0.003846,0.004145,"4,902,158","229,862,439",-0.020326164027416715
42,"Dec 31, 2018",0.004225,0.00424,0.003932,0.003972,"5,785,271","220,275,849",-0.04173703256936079
43,"Dec 30, 2018",0.004159,0.004279,0.004116,0.004218,"5,549,174","233,909,929",0.06193353474320262
44,"Dec 29, 2018",0.004400,0.0044469999999999996,0.004155,0.004155,"6,145,706","230,412,802",-0.014935988620199292
