,,Date,Open*,High,Low,Close**,Volume,Market Cap
0,,Date,Open*,High,Low,Close**,Volume,Market Cap
59,,"Dec 17, 2018",0.005607,0.006485,0.005607,0.006287,"1,472,757","95,381,798"
60,,"Dec 16, 2018",0.005645,0.005813,0.005613,0.005625,"694,022","85,344,312"
61,,"Dec 15, 2018",0.005754,0.005786,0.005485,0.005643,"1,094,160","85,621,383"
62,,"Dec 14, 2018",0.005544,0.005906,0.005502,0.005703,"1,509,376","86,531,393"
63,,"Dec 13, 2018",0.005907,0.005922,0.005497,0.005561,"909,928","84,374,587"
64,,"Dec 12, 2018",0.005739,0.005995,0.005666,0.005903,"750,449","89,558,064"
65,,"Dec 11, 2018",0.005932,0.005964,0.005638,0.005717,"1,095,036","86,745,954"
66,,"Dec 10, 2018",0.006287,0.006424,0.005800,0.005922,"1,338,039","89,856,306"
67,,"Dec 09, 2018",0.006053,0.006532,0.006020,0.006303,"1,141,578","95,629,749"
68,,"Dec 08, 2018",0.006103,0.006231,0.005835,0.006055,"1,257,537","91,871,947"
69,,"Dec 07, 2018",0.005696,0.006441,0.005395,0.006075,"3,843,625","92,169,219"
70,,"Dec 06, 2018",0.006618,0.006775,0.005716,0.005716,"1,957,707","86,724,437"
71,,"Dec 05, 2018",0.007187,0.007216,0.006607,0.006611,"1,631,085","100,299,843"
72,,"Dec 04, 2018",0.007087,0.007584,0.006708,0.007187,"2,133,619","109,036,748"
73,,"Dec 03, 2018",0.007852,0.007862,0.007034,0.007097,"1,942,270","107,674,198"
74,,"Dec 02, 2018",0.007857,0.008216,0.007608,0.007839,"2,826,021","118,929,036"
75,,"Dec 01, 2018",0.007501,0.008405,0.007188,0.007873,"4,488,136","119,444,520"
76,,"Nov 30, 2018",0.008130,0.008405,0.007109,0.007484,"7,197,040","113,552,269"
77,,"Nov 29, 2018",0.008197,0.010308,0.007853,0.008128,"30,615,924","123,323,657"
78,,"Nov 28, 2018",0.006055,0.009038,0.005979,0.008203,"13,874,100","124,451,615"
79,,"Nov 27, 2018",0.005542,0.006122,0.005337,0.006062,"1,819,700","91,980,013"
80,,"Nov 26, 2018",0.005906,0.006157,0.005285,0.005546,"1,390,100","84,143,631"
81,,"Nov 25, 2018",0.005686,0.006132,0.005109,0.005921,"1,664,670","89,834,680"
82,,"Nov 24, 2018",0.006376,0.006629,0.005404,0.005686,"1,378,340","86,273,033"
83,,"Nov 23, 2018",0.006593,0.006687,0.006233,0.006400,"1,735,890","97,101,806"
84,,"Nov 22, 2018",0.007199,0.007359,0.006634,0.006634,"1,251,190","100,644,943"
85,,"Nov 21, 2018",0.006764,0.007392,0.006508,0.007240,"2,958,620","109,844,841"
86,,"Nov 20, 2018",0.007578,0.007775,0.006034,0.006736,"4,587,580","102,195,834"
87,,"Nov 19, 2018",0.009651,0.009673,0.007431,0.007630,"3,933,020","115,761,651"
88,,"Nov 18, 2018",0.009614,0.009806,0.009515,0.009650,"1,441,410","146,412,148"
89,,"Nov 17, 2018",0.009749,0.009749,0.009425,0.009580,"1,948,760","145,347,219"
90,,"Nov 16, 2018",0.010018,0.010131,0.009602,0.009746,"2,409,710","147,864,875"
91,,"Nov 15, 2018",0.010634,0.010727,0.008819,0.009976,"4,735,260","151,355,365"
92,,"Nov 14, 2018",0.012319,0.012319,0.009785,0.010559,"6,445,980","160,205,091"
93,,"Nov 13, 2018",0.012753,0.012837,0.012255,0.012358,"2,688,050","187,496,639"
94,,"Nov 12, 2018",0.013019,0.013119,0.012672,0.012808,"2,166,430","194,328,630"
95,,"Nov 11, 2018",0.013204,0.013214,0.012759,0.012930,"2,106,120","196,169,004"
96,,"Nov 10, 2018",0.013110,0.013324,0.013038,0.013190,"2,030,790","200,125,884"
97,,"Nov 09, 2018",0.013520,0.013597,0.013125,0.013154,"1,964,220","199,581,206"
98,,"Nov 08, 2018",0.013857,0.013940,0.013350,0.013504,"2,301,220","204,885,367"
99,,"Nov 07, 2018",0.013900,0.014039,0.013742,0.013848,"2,651,390","210,107,599"
100,,"Nov 06, 2018",0.013546,0.013886,0.013355,0.013886,"5,466,020","209,612,989"
101,,"Nov 05, 2018",0.013964,0.014128,0.013480,0.013491,"4,488,720","204,689,647"
102,,"Nov 04, 2018",0.014050,0.014068,0.013755,0.013993,"3,817,900","212,299,966"
103,,"Nov 03, 2018",0.013841,0.014239,0.013790,0.014006,"2,310,290","212,501,754"
104,,"Nov 02, 2018",0.013772,0.013902,0.013631,0.013817,"1,693,910","209,634,230"
105,,"Nov 01, 2018",0.013671,0.014070,0.013596,0.013750,"1,666,510","208,620,735"
106,,"Oct 31, 2018",0.013647,0.013773,0.013499,0.013699,"2,601,620","207,836,338"
107,,"Oct 30, 2018",0.013793,0.013869,0.013539,0.013602,"3,342,920","206,367,680"
108,,"Oct 29, 2018",0.014664,0.014839,0.013656,0.013788,"4,087,500","209,198,791"
109,,"Oct 28, 2018",0.014596,0.014891,0.014566,0.014719,"3,524,600","223,325,521"
110,,"Oct 27, 2018",0.014575,0.015199,0.014478,0.014524,"5,609,770","220,363,929"
111,,"Oct 26, 2018",0.014466,0.014729,0.014339,0.014606,"2,591,870","221,611,075"
112,,"Oct 25, 2018",0.014616,0.014667,0.014235,0.014490,"3,107,020","219,843,527"
113,,"Oct 24, 2018",0.014410,0.014948,0.014268,0.014668,"4,596,650","222,538,089"
114,,"Oct 23, 2018",0.014166,0.014718,0.013953,0.014527,"4,066,750","220,400,342"
115,,"Oct 22, 2018",0.014406,0.014425,0.014058,0.014135,"2,232,080","214,458,954"
116,,"Oct 21, 2018",0.014263,0.014666,0.014225,0.014436,"2,114,050","219,031,820"
117,,"Oct 20, 2018",0.014172,0.014391,0.014058,0.014294,"1,521,050","216,877,384"
118,,"Oct 19, 2018",0.014019,0.014296,0.013873,0.014200,"2,213,570","215,448,174"
119,,"Oct 18, 2018",0.014471,0.014561,0.013844,0.013972,"2,584,620","211,978,317"
120,,"Oct 17, 2018",0.014281,0.014707,0.014061,0.014437,"3,142,830","219,036,372"
121,,"Oct 16, 2018",0.014580,0.014682,0.014061,0.014313,"2,903,410","217,156,550"
122,,"Oct 15, 2018",0.013975,0.014968,0.013668,0.014574,"5,169,250","221,121,017"
123,,"Oct 14, 2018",0.014056,0.014376,0.013938,0.013946,"2,663,160","211,595,981"
124,,"Oct 13, 2018",0.014101,0.014448,0.013999,0.014084,"2,741,460","213,680,626"
125,,"Oct 12, 2018",0.014060,0.014596,0.013677,0.014124,"3,518,700","214,287,509"
126,,"Oct 11, 2018",0.016571,0.016571,0.014048,0.014129,"6,686,300","214,363,369"
127,,"Oct 10, 2018",0.015995,0.016667,0.015340,0.016603,"6,282,590","251,903,662"
128,,"Oct 09, 2018",0.016102,0.016229,0.015630,0.016015,"4,990,210","242,979,441"
129,,"Oct 08, 2018",0.015656,0.016497,0.015506,0.016101,"7,310,280","244,278,171"
130,,"Oct 07, 2018",0.015480,0.015660,0.015067,0.015582,"4,743,380","236,411,445"
131,,"Oct 06, 2018",0.015615,0.015945,0.015376,0.015440,"5,322,480","234,253,974"
132,,"Oct 05, 2018",0.015631,0.015915,0.015206,0.015588,"5,696,590","236,507,029"
133,,"Oct 04, 2018",0.014823,0.015856,0.014791,0.015631,"5,987,130","237,154,877"
134,,"Oct 03, 2018",0.015097,0.015329,0.014536,0.014849,"5,744,720","225,290,306"
135,,"Oct 02, 2018",0.016361,0.016551,0.015093,0.015093,"8,992,230","228,998,364"
136,,"Oct 01, 2018",0.015151,0.017202,0.015135,0.016330,"21,053,500","247,761,682"
137,,"Sep 30, 2018",0.014770,0.015694,0.014452,0.015184,"6,396,750","230,375,989"
138,,"Sep 29, 2018",0.014305,0.014960,0.013862,0.014766,"3,607,070","224,027,988"
139,,"Sep 28, 2018",0.014812,0.015056,0.014108,0.014279,"3,857,770","216,648,286"
140,,"Sep 27, 2018",0.013888,0.015022,0.013737,0.014798,"3,969,010","224,519,564"
141,,"Sep 26, 2018",0.013909,0.014307,0.013482,0.013887,"2,898,530","210,697,793"
142,,"Sep 25, 2018",0.014402,0.014439,0.013257,0.013910,"4,977,330","211,037,648"
143,,"Sep 24, 2018",0.015299,0.015398,0.014218,0.014471,"8,525,730","219,550,706"
144,,"Sep 23, 2018",0.014914,0.015863,0.014877,0.015285,"8,271,190","231,899,266"
145,,"Sep 22, 2018",0.016060,0.016183,0.014511,0.014860,"5,970,970","225,461,750"
146,,"Sep 21, 2018",0.014599,0.016277,0.014293,0.015974,"14,835,600","242,354,351"
147,,"Sep 20, 2018",0.013545,0.014658,0.013545,0.014594,"8,954,780","221,424,458"
148,,"Sep 19, 2018",0.013350,0.013706,0.013017,0.013507,"5,110,320","204,935,435"
149,,"Sep 18, 2018",0.012770,0.013439,0.012522,0.013332,"4,333,810","202,274,251"
150,,"Sep 17, 2018",0.013773,0.013921,0.012449,0.012813,"4,359,410","194,401,456"
151,,"Sep 16, 2018",0.013540,0.013800,0.012979,0.013734,"2,619,640","208,367,361"
152,,"Sep 15, 2018",0.013312,0.013539,0.012993,0.013527,"3,103,130","205,238,877"
153,,"Sep 14, 2018",0.013504,0.013588,0.012769,0.013296,"4,096,760","201,734,125"
154,,"Sep 13, 2018",0.012900,0.013954,0.012773,0.013497,"5,712,850","204,782,197"
155,,"Sep 12, 2018",0.012262,0.012935,0.011290,0.012901,"4,603,010","195,736,599"
156,,"Sep 11, 2018",0.012771,0.013004,0.012112,0.012277,"3,077,060","186,263,149"
157,,"Sep 10, 2018",0.012927,0.013465,0.012688,0.012730,"3,802,690","193,139,138"
158,,"Sep 09, 2018",0.012978,0.013651,0.012545,0.012948,"3,568,540","196,440,584"
159,,"Sep 08, 2018",0.013982,0.014413,0.012795,0.012974,"3,563,370","196,841,127"
160,,"Sep 07, 2018",0.014661,0.015021,0.013828,0.013879,"4,215,430","210,580,968"
161,,"Sep 06, 2018",0.014539,0.014719,0.013381,0.014618,"6,765,300","221,793,140"
162,,"Sep 05, 2018",0.018219,0.018603,0.014492,0.014492,"9,212,150","219,872,354"
163,,"Sep 04, 2018",0.018108,0.019701,0.018044,0.018127,"11,088,100","275,021,369"
164,,"Sep 03, 2018",0.018665,0.018752,0.017331,0.018058,"12,701,400","273,972,978"
165,,"Sep 02, 2018",0.017659,0.020023,0.017352,0.018664,"27,466,500","283,170,297"
166,,"Sep 01, 2018",0.014545,0.019112,0.014545,0.017637,"27,444,500","267,584,013"
167,,"Aug 31, 2018",0.014184,0.014592,0.013906,0.014560,"5,210,540","220,905,573"
168,,"Aug 30, 2018",0.014777,0.014873,0.013395,0.014184,"6,769,240","215,196,317"
169,,"Aug 29, 2018",0.015745,0.015773,0.014511,0.014735,"7,122,540","223,563,722"
170,,"Aug 28, 2018",0.014469,0.015867,0.014469,0.015700,"7,334,940","238,195,682"
171,,"Aug 27, 2018",0.013697,0.014476,0.013408,0.014476,"5,540,860","219,638,704"
172,,"Aug 26, 2018",0.013847,0.013887,0.013284,0.013682,"6,484,900","207,589,033"
173,,"Aug 25, 2018",0.013623,0.013970,0.013253,0.013824,"5,785,740","209,737,400"
174,,"Aug 24, 2018",0.012846,0.013741,0.012332,0.013681,"6,343,810","207,573,861"
175,,"Aug 23, 2018",0.012535,0.012893,0.012208,0.012819,"4,710,900","194,497,040"
176,,"Aug 22, 2018",0.013150,0.014214,0.012235,0.012554,"3,451,880","190,465,817"
177,,"Aug 21, 2018",0.013111,0.013705,0.012780,0.013165,"2,510,650","199,745,064"
178,,"Aug 20, 2018",0.014295,0.014670,0.012870,0.013111,"2,473,100","198,915,151"
179,,"Aug 19, 2018",0.013810,0.014525,0.013474,0.014311,"2,369,440","217,127,723"
180,,"Aug 18, 2018",0.015393,0.015713,0.013165,0.013800,"4,838,240","209,377,822"
181,,"Aug 17, 2018",0.011855,0.015402,0.011742,0.015363,"12,511,600","233,085,724"
182,,"Aug 16, 2018",0.011478,0.012097,0.011111,0.011844,"2,320,200","179,702,739"
183,,"Aug 15, 2018",0.011448,0.012445,0.011376,0.011414,"2,783,880","173,172,673"
184,,"Aug 14, 2018",0.011807,0.011807,0.010062,0.011412,"3,998,980","173,137,777"
185,,"Aug 13, 2018",0.013327,0.013644,0.011744,0.011774,"2,942,210","178,631,590"
186,,"Aug 12, 2018",0.013254,0.013605,0.013133,0.013321,"1,488,040","202,102,807"
187,,"Aug 11, 2018",0.014046,0.014091,0.012579,0.013334,"3,716,930","202,304,595"
188,,"Aug 10, 2018",0.015655,0.015923,0.013790,0.013991,"2,725,310","212,271,139"
189,,"Aug 09, 2018",0.015129,0.015964,0.014663,0.015692,"3,254,390","238,084,926"
190,,"Aug 08, 2018",0.017338,0.017338,0.014631,0.015037,"5,225,260","228,144,175"
191,,"Aug 07, 2018",0.018122,0.018980,0.017302,0.017368,"3,262,520","263,511,825"
192,,"Aug 06, 2018",0.019006,0.019384,0.017842,0.018084,"3,230,320","274,370,487"
193,,"Aug 05, 2018",0.018544,0.019042,0.018360,0.018952,"2,499,550","287,539,858"
194,,"Aug 04, 2018",0.019743,0.019950,0.018212,0.018492,"3,904,040","280,569,801"
195,,"Aug 03, 2018",0.020941,0.020941,0.018983,0.019618,"7,237,140","297,639,915"
196,,"Aug 02, 2018",0.022808,0.022894,0.020651,0.021002,"8,593,990","318,638,082"
197,,"Aug 01, 2018",0.024446,0.024691,0.022270,0.022790,"13,411,300","345,764,255"
198,,"Jul 31, 2018",0.024217,0.026438,0.023175,0.023892,"39,419,900","362,494,514"
199,,"Jul 30, 2018",0.023825,0.024954,0.022232,0.024374,"9,278,390","369,810,494"
200,,"Jul 29, 2018",0.023714,0.024120,0.023228,0.023591,"3,825,190","357,926,199"
201,,"Jul 28, 2018",0.023571,0.023921,0.023220,0.023500,"4,243,460","356,537,953"
202,,"Jul 27, 2018",0.023026,0.024211,0.022407,0.023657,"6,051,300","358,929,074"
203,,"Jul 26, 2018",0.024361,0.025557,0.022434,0.023063,"7,360,590","349,910,786"
204,,"Jul 25, 2018",0.023355,0.025510,0.023355,0.024364,"11,981,300","369,646,636"
205,,"Jul 24, 2018",0.022542,0.023938,0.021970,0.023847,"10,406,600","361,811,770"
206,,"Jul 23, 2018",0.022607,0.023594,0.022456,0.022511,"6,544,630","338,892,213"
207,,"Jul 22, 2018",0.023380,0.023888,0.022663,0.022775,"3,964,510","342,869,564"
208,,"Jul 21, 2018",0.022767,0.023899,0.022186,0.023361,"4,305,530","351,680,854"
209,,"Jul 20, 2018",0.025200,0.025200,0.022399,0.022688,"7,367,000","341,552,311"
210,,"Jul 19, 2018",0.026115,0.026272,0.024868,0.025244,"7,655,320","380,028,131"
211,,"Jul 18, 2018",0.026193,0.028051,0.025889,0.026133,"11,763,000","393,417,439"
212,,"Jul 17, 2018",0.024873,0.026593,0.024168,0.026164,"7,766,240","393,875,090"
213,,"Jul 16, 2018",0.023080,0.025105,0.022530,0.024888,"6,458,420","374,676,321"
214,,"Jul 15, 2018",0.021951,0.023314,0.021844,0.023052,"3,730,570","347,029,071"
215,,"Jul 14, 2018",0.021984,0.022295,0.021393,0.021951,"3,551,400","330,452,764"
216,,"Jul 13, 2018",0.021513,0.022626,0.021409,0.022005,"5,274,760","331,270,213"
217,,"Jul 12, 2018",0.022177,0.022321,0.020947,0.021428,"3,658,220","322,585,379"
218,,"Jul 11, 2018",0.021343,0.022574,0.021343,0.022228,"4,724,330","334,633,348"
219,,"Jul 10, 2018",0.024700,0.024748,0.021575,0.021774,"6,760,060","327,791,161"
220,,"Jul 09, 2018",0.025931,0.025931,0.024581,0.024688,"6,390,870","371,657,931"
221,,"Jul 08, 2018",0.026245,0.026543,0.025643,0.025643,"7,153,060","386,042,330"
222,,"Jul 07, 2018",0.024237,0.026352,0.024075,0.026220,"6,795,860","394,727,164"
223,,"Jul 06, 2018",0.024595,0.024783,0.023468,0.024350,"7,089,820","366,580,111"
224,,"Jul 05, 2018",0.026317,0.026698,0.024016,0.024613,"8,712,510","370,530,363"
225,,"Jul 04, 2018",0.025963,0.027392,0.025166,0.026186,"8,528,380","394,219,834"
226,,"Jul 03, 2018",0.027018,0.028065,0.025411,0.026005,"12,443,000","391,479,948"
227,,"Jul 02, 2018",0.024871,0.027998,0.024517,0.027018,"17,659,100","406,742,014"
228,,"Jul 01, 2018",0.023436,0.025911,0.022547,0.025141,"10,032,200","378,488,074"
229,,"Jun 30, 2018",0.022598,0.024079,0.022509,0.023423,"8,354,180","352,623,255"
230,,"Jun 29, 2018",0.021243,0.022815,0.020667,0.022557,"4,902,530","339,583,206"
231,,"Jun 28, 2018",0.022619,0.022885,0.020905,0.020991,"5,099,100","316,003,632"
232,,"Jun 27, 2018",0.022474,0.022799,0.021885,0.022765,"5,282,920","342,709,988"
233,,"Jun 26, 2018",0.023988,0.023988,0.022614,0.022614,"4,009,870","340,445,819"
234,,"Jun 25, 2018",0.023696,0.024760,0.023003,0.023864,"5,262,410","359,250,164"
235,,"Jun 24, 2018",0.024389,0.024389,0.020957,0.023767,"7,703,380","357,794,412"
236,,"Jun 23, 2018",0.024486,0.025037,0.023956,0.024439,"4,535,120","367,918,439"
237,,"Jun 22, 2018",0.028029,0.028254,0.023713,0.024493,"9,018,820","368,719,329"
238,,"Jun 21, 2018",0.029032,0.029687,0.027775,0.027995,"6,846,660","421,450,080"
239,,"Jun 20, 2018",0.030041,0.030150,0.028126,0.029093,"8,240,570","437,973,697"
240,,"Jun 19, 2018",0.029220,0.030389,0.028624,0.029955,"9,082,550","450,949,011"
241,,"Jun 18, 2018",0.027931,0.029801,0.027134,0.029234,"6,278,990","440,094,850"
242,,"Jun 17, 2018",0.028154,0.028511,0.027659,0.028109,"4,197,790","423,161,755"
243,,"Jun 16, 2018",0.028038,0.028536,0.027300,0.028047,"4,848,570","422,229,893"
244,,"Jun 15, 2018",0.030127,0.030368,0.028097,0.028131,"6,587,000","423,491,445"
245,,"Jun 14, 2018",0.027182,0.030939,0.027147,0.030124,"19,476,100","453,500,718"
246,,"Jun 13, 2018",0.027817,0.028315,0.025326,0.027198,"10,678,800","409,453,296"
247,,"Jun 12, 2018",0.032110,0.032133,0.027354,0.027775,"12,015,900","418,136,625"
248,,"Jun 11, 2018",0.031347,0.032580,0.030436,0.032398,"10,648,900","487,737,242"
249,,"Jun 10, 2018",0.036984,0.037482,0.030563,0.031429,"13,819,500","473,146,599"
250,,"Jun 09, 2018",0.039018,0.039535,0.036886,0.036886,"7,558,500","555,293,483"
251,,"Jun 08, 2018",0.038170,0.039614,0.037118,0.039070,"11,956,000","588,170,603"
252,,"Jun 07, 2018",0.038730,0.039548,0.037930,0.038203,"8,071,150","575,126,038"
253,,"Jun 06, 2018",0.039586,0.039737,0.037680,0.038798,"9,307,450","584,069,807"
254,,"Jun 05, 2018",0.039511,0.040305,0.037510,0.039530,"11,141,500","595,100,104"
255,,"Jun 04, 2018",0.042489,0.042771,0.038766,0.039458,"12,829,200","594,011,677"
256,,"Jun 03, 2018",0.040858,0.043595,0.040721,0.042645,"16,802,700","641,985,264"
257,,"Jun 02, 2018",0.038486,0.041521,0.038271,0.040747,"12,775,300","613,413,679"
258,,"Jun 01, 2018",0.039090,0.039612,0.037939,0.038598,"8,226,310","581,067,977"
259,,"May 31, 2018",0.037867,0.040071,0.037349,0.039027,"13,037,400","587,529,289"
260,,"May 30, 2018",0.038660,0.040328,0.036826,0.037986,"12,066,100","569,703,053"
261,,"May 29, 2018",0.035255,0.040076,0.034956,0.038644,"17,419,600","579,570,151"
262,,"May 28, 2018",0.039908,0.042304,0.034650,0.035084,"21,407,200","526,188,236"
263,,"May 27, 2018",0.039841,0.040356,0.039089,0.040007,"7,324,240","600,025,745"
264,,"May 26, 2018",0.041211,0.042397,0.039821,0.039921,"8,345,600","598,734,428"
265,,"May 25, 2018",0.043970,0.044510,0.040338,0.041348,"12,210,400","620,139,387"
266,,"May 24, 2018",0.040811,0.044599,0.038948,0.043863,"23,068,500","657,854,528"
267,,"May 23, 2018",0.046537,0.047233,0.040058,0.040812,"27,259,800","612,094,530"
268,,"May 22, 2018",0.054062,0.054368,0.046633,0.047009,"28,075,500","705,031,825"
269,,"May 21, 2018",0.056661,0.056691,0.053094,0.053976,"15,323,400","809,524,978"
270,,"May 20, 2018",0.053200,0.057240,0.052610,0.056600,"17,384,900","848,882,386"
271,,"May 19, 2018",0.053631,0.054214,0.052370,0.053115,"10,290,900","796,510,512"
272,,"May 18, 2018",0.051577,0.053948,0.050170,0.053546,"17,086,500","802,872,125"
273,,"May 17, 2018",0.056000,0.057240,0.050997,0.051586,"19,058,800","773,392,829"
274,,"May 16, 2018",0.056456,0.056951,0.052887,0.056080,"24,775,500","840,654,785"
275,,"May 15, 2018",0.059552,0.061164,0.055896,0.056543,"25,425,700","847,495,773"
276,,"May 14, 2018",0.062110,0.062110,0.057007,0.059589,"34,654,500","893,036,350"
277,,"May 13, 2018",0.058205,0.062800,0.057386,0.062113,"30,804,200","930,746,936"
278,,"May 12, 2018",0.058583,0.061383,0.053926,0.058450,"35,868,300","875,749,012"
279,,"May 11, 2018",0.069423,0.069603,0.057179,0.058600,"81,002,704","877,877,802"
280,,"May 10, 2018",0.075716,0.076765,0.068880,0.068880,"54,551,700","1,031,757,732"
281,,"May 09, 2018",0.074095,0.077708,0.069194,0.076098,"138,487,008","1,139,724,287"
282,,"May 08, 2018",0.075610,0.078218,0.071267,0.074241,"64,021,300","1,111,686,425"
283,,"May 07, 2018",0.075917,0.075969,0.070059,0.075688,"46,108,800","1,133,037,053"
284,,"May 06, 2018",0.079221,0.079406,0.072662,0.075361,"53,322,000","1,127,842,703"
285,,"May 05, 2018",0.079732,0.082089,0.078826,0.079136,"56,057,800","1,184,016,796"
286,,"May 04, 2018",0.079717,0.081581,0.076007,0.079788,"97,722,000","1,193,449,109"
287,,"May 03, 2018",0.080895,0.084588,0.077628,0.079351,"221,063,008","1,186,579,672"
288,,"May 02, 2018",0.079294,0.083878,0.078402,0.081137,"155,715,008","1,212,954,252"
289,,"May 01, 2018",0.076659,0.083676,0.070816,0.079578,"341,939,008","1,189,319,811"
290,,"Apr 30, 2018",0.070329,0.081536,0.066687,0.077202,"210,778,000","1,153,495,825"
