,Date,Open(USD),High(USD),Low(USD),Close(USD),Volume,Market Cap(USD),Close Percent Change
1679,2018-11-05,6458.29525669,6474.49208324,6425.44879999,6442.32938958,45005.27641389,289938814.92744017,-0.0021474557274264727
1678,2018-11-04,6379.75010105,6480.23095947,6359.15905601,6456.19377989,45926.47151105,296510199.70184755,0.012338379245936835
1677,2018-11-03,6396.3822383,6397.44840002,6350.19015268,6377.50569597,45942.8163569,293000573.00490886,-0.00279681561023748
1676,2018-11-02,6381.10393126,6416.47473717,6368.81477074,6395.39242935,50081.722218,320292267.1218166,0.002534933040678311
1675,2018-11-01,6341.38852605,6388.81792381,6333.13743371,6379.22152992,54466.67639595,347454994.7280669,0.006589299619441214
1674,2018-10-31,6307.75811874,6357.790131100001,6256.39171513,6337.46209336,61307.36097328,388533076.21194667,0.0045701865728122746
1673,2018-10-30,6314.3870134,6337.75556618,6295.78618777,6308.63047507,60044.49107542,378798506.25816613,-0.0005749951860896108
1672,2018-10-29,6444.42535829,6478.31403236,6288.65005055,6312.25999418,76379.83639161,482129385.61675066,-0.020635252318673025
1671,2018-10-28,6451.30107272,6489.98841694,6427.13476254,6445.25955128,44669.16383215,287904354.83688617,0.00014841943440968564
1670,2018-10-27,6446.36853067,6494.73869483,6429.76900053,6444.30309146,42388.18725229,273162326.1511743,-0.000391519386444994
1669,2018-10-26,6450.09573086,6502.90367039,6438.28813593,6446.82714927,58422.856737300004,376642058.95180887,-0.001838065555223034
1668,2018-10-25,6495.13564883,6499.70651428,6438.87550785,6458.69866081,59540.58945027,384554725.3462221,-0.005480315698059513
1667,2018-10-24,6454.14694323,6533.11138234,6454.14694323,6494.28941705,60759.38131568,394589007.064959,0.0017599225330953148
1666,2018-10-23,6469.66552198,6501.96850807,6430.05186146,6482.88005037,61920.47094425,401422985.7938617,0.0024249680710617394
1665,2018-10-22,6465.25338114,6588.21328537,6434.55306076,6467.1973033999975,53139.11094985,343661115.0400415,-0.00515786216446279
1664,2018-10-21,6449.3122178,6573.21472796,6449.3122178,6500.72715805,44490.98738799,289223770.00155216,0.0017810408846108405
1663,2018-10-20,6442.05531155,6497.19986966,6429.46810075,6489.16968154,46857.49915811,304066262.8895416,0.007072362720362824
1662,2018-10-19,6502.54255713,6513.31381755,6440.85563336,6443.59821772,62052.46602047,399841159.4545196,-0.008428949763777172
1661,2018-10-18,6567.98688084,6595.40085957,6448.02025733,6498.37267454,70983.52732872,461277414.3351173,-0.0065152809590736105
1660,2018-10-17,6626.86746673,6630.71099036,6514.29439082,6540.98905599,59078.55279866,386432167.29967695,-0.011221045011175046
1659,2018-10-16,6614.84517502,6705.95074624,6564.33308992,6615.21872304,74467.05172493,492615834.8204066,0.00022799814861862447
1658,2018-10-15,6284.82070113,7035.2115958999975,6241.09379342,6613.71080922,200014.54151055,1322838335.1902301,0.052708622130693834
1657,2018-10-14,6249.66516232,6337.7066384,6246.32671105,6282.56544136,56370.84761555,354153539.12984985,0.00592427036441312
1656,2018-10-13,6265.44942102,6296.53737513,6232.15812852,6245.56502557,47780.71207712,298417544.24579865,-7.221983131733277e-05
1655,2018-10-12,6208.9008933,6301.74811645,6195.93409795,6246.0161118,66588.25245412,415911297.68476164,0.0027526135096627162
1654,2018-10-11,6576.5681045,6576.92541983,6191.91529764,6228.87043888,129172.59797309,804599377.0283202,-0.05301749267348388
1653,2018-10-10,6619.905363399997,6639.16504957,6528.88449931,6577.59820344,67955.02507976,446980850.8796191,-0.006000100659759977
1652,2018-10-09,6657.39202206,6666.67838397,6584.23027083,6617.30268565,58005.93880075,383842854.609612,-0.005869921583223968
1651,2018-10-08,6596.81869026,6687.7037197,6556.05778156,6656.37508543,64606.17396294,430042926.7317727,0.009830332436578715
1650,2018-10-07,6567.51096002,6610.72935479,6514.78925255,6591.5776854999995,46334.84842142,305419752.9155957,0.0003408421264186057
1649,2018-10-06,6627.37511818,6627.82803381,6557.93985745,6589.33176365,43211.17320455,284732756.14137715,-0.005674446080172646
1648,2018-10-05,6563.10559784,6636.47900629,6544.90196337,6626.9359544,60002.09440405,397630036.74527013,0.010517357397897165
1647,2018-10-04,6504.63432349,6614.67787185,6487.41321908,6557.96350838,63535.02866549,416660399.49226695,0.010383726333204502
1646,2018-10-03,6529.85403788,6548.97370719,6437.64305915,6490.56723447,75035.83155356,487025109.6930222,-0.007868522865990824
1645,2018-10-02,6598.99090617,6620.13990959,6511.96267323,6542.04345297,69200.58201798,452713214.53272885,-0.00606336148997555
1644,2018-10-01,6608.85850258,6661.4543128,6533.91790822,6581.95220852,67163.66679851,442068045.0170331,-0.007302455361643645
1643,2018-09-30,6598.83849089,6654.30324708,6551.36000675,6630.37019087,52555.02693138,348459283.9460365,0.003950105671069125
1642,2018-09-29,6640.3673518999985,6640.3673518999985,6488.78946878,6604.28257681,60811.23227728,401614561.8031835,-0.004657694292984127
1641,2018-09-28,6699.58379739,6794.57349996,6576.24874371,6635.187250600001,93397.66749757,619711012.6159207,-0.0074082710263904126
1640,2018-09-27,6479.9998868,6723.02987651,6443.378172,6684.70938949,78441.31818755,524357416.21209645,0.03245426388241146
1639,2018-09-26,6437.33146995,6556.87640497,6390.9069606,6474.58160941,64322.33737582,416460222.6477064,0.005438108366460082
1638,2018-09-25,6604.79431469,6604.79431469,6362.45985566,6439.56257032,85052.05515528,547698030.9070756,-0.02447763092233568
1637,2018-09-24,6701.08394763,6730.13030634,6578.52399754,6601.14291014,69655.87146176,459808362.04930365,-0.015181736512849153
1636,2018-09-23,6722.71832132,6771.41782755,6676.83819429,6702.90464229,50302.75510921,337174570.7417688,-0.002838430644581669
1635,2018-09-22,6749.46214298,6805.30033511,6658.47640738,6721.98452917,64619.53964829,434371545.79790384,-0.004840082404561574
1634,2018-09-21,6513.08517594,6769.654876600001,6498.78462372,6754.67772598,105909.39529229,715383833.3528576,0.037145997926882
1633,2018-09-20,6394.13284058,6542.24723789,6384.58418354,6512.75494432,73893.86813928,481252655.0787508,0.017516076127140456
1632,2018-09-19,6355.52282404,6484.68848505,6171.67378219,6400.64083224,116208.97213194,743811892.0999084,0.007341140168312776
1631,2018-09-18,6273.82080302,6387.14166817,6249.28346482,6353.99526239,89154.88286102,566489703.3178067,0.012844329666563016
1630,2018-09-17,6522.10946928,6549.08102931,6235.50549147,6273.4174209,74771.76161661,469074471.91732997,-0.03508138539714545
1629,2018-09-16,6551.15763125,6551.15763125,6447.65046366,6501.49901345,41897.669226800004,272397655.1438824,-0.0035513918253117227
1628,2018-09-15,6488.87020301,6561.9792821,6480.30580487,6524.67067555,43043.19972666,280842703.0383636,0.00497563210813734
1627,2018-09-14,6488.63110479,6583.66857189,6428.99324977,6492.36704562,70367.76915662,456853385.546205,-0.0009670446352332274
1626,2018-09-13,6345.97300117,6525.52343672,6337.746484800001,6498.65153172,76107.93333464,494598937.54093087,0.025183932815902917
1625,2018-09-12,6296.14028534,6349.48123257,6238.57793424,6339.01032166,64218.07751333,407079056.19413364,0.007797988005644463
1624,2018-09-11,6320.53580996,6391.36506444,6241.45280743,6289.96127905,67793.19643638,426416580.56780183,-0.004382268764467122
1623,2018-09-10,6270.84812734,6351.21393033,6263.04825642,6317.64690575,62679.79693248,395988825.14327717,0.00917389972560412
1622,2018-09-09,6202.27115838,6417.67463311,6178.90724888,6260.21630907,58041.79895646,363354216.4348108,0.009128241222121636
1621,2018-09-08,6426.21981944,6485.85033908,6147.69113989,6203.58845719,64923.70693474,402759958.93856966,-0.037637875658752096
1620,2018-09-07,6514.68997441,6544.67245388,6378.35066813,6446.21011185,68989.54067441,444721074.7071752,-0.008818884980251407
1619,2018-09-06,6715.50750546,6715.50750546,6365.00016743,6503.56429735,138757.3456961,902417319.4647416,-0.030001345175167612
1618,2018-09-05,7365.23164498,7391.96679524,6704.71475914,6704.71475914,125609.67964633,842177073.0155888,-0.08958291653098628
1617,2018-09-04,7269.06656476,7394.17914813,7251.26875101,7364.44304581,66334.65955252,488517822.2375676,0.015051499633902845
1616,2018-09-03,7286.20460159,7334.48086289,7201.41872631,7255.24079169,61155.11078347,443695054.37629485,-0.0030174248069148035
1615,2018-09-02,7203.63003775,7314.28946177,7136.56098162,7277.19919306,82393.70141619,599595377.4591676,0.01168848808819467
1614,2018-09-01,7040.91116448,7257.57074469,7030.79042096,7193.12246679,62497.78411139,449554215.01600546,0.02076684230497117
