,Date,BTC Pct Change,ETH Pct Change,XRP Pct Change,DOGE Pct Change,VET Pct Change,TUSD Pct Change,XVG Pct Change,AE Pct Change,STRAT Pct Change,LRC Pct Change,AOA Pct Change,QNT Pct Change,WAN Pct Change,ELA Pct Change,KCS Pct Change
17,2019-01-25,-0.0011187778918154698,-0.010992454326347543,0.003960145287721373,0.0038557288060994117,-0.006854009595613553,0.0,0.0045269352648258385,0.010594388690897016,0.008074135717194952,0.0569072277933036,0.022792805162707763,-0.005780346820809301,-0.047967695345889634,0.021739130434782702,-0.0016053724831803786
18,2019-01-24,0.0063109910618104345,-0.001180630405625327,-0.002515961891109143,-0.0036947725134500726,0.014492753623188246,0.0,0.011716989634970698,0.0020072404890456585,0.013750046261837843,0.04423849643551514,0.08336689488521952,0.040697674418604717,0.014981609679376671,-0.051063829787234116,-0.0017626120044188511
19,2019-01-23,-0.006459937466237964,-0.010565990379756474,-0.0089827657232191,0.008095384347395651,-0.00430839002267569,0.0,-0.00029695619896064063,0.0005781747431201634,0.024237931485581177,0.06337897049514063,0.07955390334572487,0.055865921787709334,-0.02610764561440959,-0.022421524663677084,0.053935745342226005
20,2019-01-22,0.008943647111070874,0.017014821260979973,-0.002658599536521145,0.0032148784757748405,0.04030972443634706,0.0,-0.0037130551017376954,0.008763516915625713,-0.00990099009900991,0.21286579742964173,0.04797979797979779,0.010582010582010692,0.047579523672308666,0.00917431192660545,0.01879999253320364
21,2019-01-21,-0.008786906490168667,-0.019622889246377118,-0.004025625146627632,0.0007977445585662933,-0.09588441330998254,0.0,-0.012224209898628269,0.009797373581317936,-0.025109000000000048,-0.334420865213416,0.08466593647316545,0.015706806282722585,-0.045313887468718894,-0.01363636363636378,0.028431981054507283
22,2019-01-20,-0.03346876578088232,-0.0433500159332626,-0.03379746927424998,-0.013138705966539543,-0.02857142857142858,0.00990099009900991,-0.00271657108361012,0.022160919107349075,0.016718792152148332,-0.016455311826713115,0.06604059375946658,-0.005154639175257714,-0.018615080595406952,-0.01843317972350233,-0.0032447359337246517
23,2019-01-19,0.0215333384797296,0.03459106167659187,0.030153683971857026,0.035539727485922164,0.03140578265204397,-0.009803921568627416,0.05054479418886193,0.023812813462840362,0.049243838214671376,0.01808318264014464,0.061002178649237626,0.031088082901554518,0.09848516276442633,0.04225352112676073,0.043833700494662516
24,2019-01-18,-0.006590862369367567,-0.026674444975959832,-0.01719697916032381,-0.014988410794137597,-0.014983083615273231,0.0,-0.03702103140305402,-0.02766737966230537,-0.04533557692307688,-0.09104824618406047,-0.12284617444870992,-0.05025125628140703,-0.05001031290216695,-0.00450450450450457,-0.008904166764769572
25,2019-01-17,0.006095203127385096,0.0026216951550814827,0.005291911949670602,-0.04191506305706416,0.04563297350343487,0.0,0.02198952879581162,0.08364291629462728,0.07770450953869212,-0.07690963396034578,0.012722646310432628,0.042328042328042326,0.02477263970349908,0.02262443438914019,0.015728764655956295
26,2019-01-16,0.005687378700597101,0.01353263100307034,0.0008079043842987853,0.06898559708466599,-0.06288127639605823,0.0,0.00995316159250592,0.12211475448329745,0.04672897196261694,-0.15250503416346828,0.10582914572864333,-0.020304568527918843,-0.0578667024752697,0.013274336283185972,0.024634291546181464
27,2019-01-15,-0.018734678609366173,-0.06105306844572045,-0.025298299543168985,-0.04914050247547597,-0.016274411617426154,0.0,-0.012028985507246293,-0.21211717684389544,-0.0892857142857143,-0.16061492222086834,-0.014541488684904125,0.07253886010362698,-0.06938993991568554,-0.03056768558951961,0.02462098417533709
28,2019-01-14,0.046024115270183685,0.10900226904045353,0.05668695957802127,0.056466479091879414,0.029015016543649574,0.0,0.0208302772480562,-0.10340348267835943,-0.1017088235294118,-0.0011129122009049253,-0.05109287097666704,0.0869565217391306,0.04054592175348426,0.03603603603603589,0.02722112072195415
29,2019-01-13,-0.03181715280245856,-0.06955056703477402,-0.04944704838691572,-0.07028062395864765,-0.06381399950531774,0.0,-0.07932174162954453,-0.048559533363135454,-0.10154901954364326,-0.06684912926587061,-0.029157352512391817,-0.2,-0.059935629055892885,-0.039130434782608685,-0.018842219821297523
30,2019-01-12,-0.003313734902482545,-0.010587528106390742,-0.004427014672227836,0.0669009115796011,0.06208718626155885,0.0,0.07320118620259097,0.07275279785794743,0.08323250875837562,0.045189088171931464,-0.009009910901992213,0.14444444444444438,0.08558336000890754,0.013574660633484337,0.023088284052204644
31,2019-01-11,0.0006080526177467682,-0.011638580011521626,0.006882644796196269,-0.015836276182540462,-0.0034825870646766344,0.0,0.043920884235020496,-0.019455951030315832,0.01939712693304041,0.014776000794675559,0.0022224467117890607,0.06796116504854366,0.010314069506187408,0.0,-0.005283367213662071
32,2019-01-10,-0.09278773135862196,-0.14880328337624538,-0.10380661188065833,0.025292412724153168,0.01547678482276571,0.0,0.05851212036779053,-0.000266389693140634,0.007633436630595014,-0.03944889019406295,0.1134966233242618,-0.018181818181818188,-0.01005967279891129,0.02232142857142838,0.00841733224077168
33,2019-01-09,0.002822242013076348,0.0024728832621108143,0.0179405201736822,0.009900600764609413,0.1725663716814161,0.0,-0.046196367465122457,0.10255506181080197,0.23367024540212175,0.13729586507350122,-0.1047343170091426,0.1064814814814814,0.1861732810336872,0.11353711790392995,0.14671305887006136
34,2019-01-08,-0.0005945865808382187,-0.008518305061372966,-0.0035334742189706563,-0.01237772614983912,-0.08134171907756815,0.0,-0.010073133710500892,-0.014253979103603045,0.017699115044247815,-0.01966845878136192,-0.08776541961577355,-0.02092050209205032,-0.016558465241811926,-0.007843137254901933,0.018092810174046958
35,2019-01-07,-0.013025472146620977,-0.042253254040451216,-0.007141941229015347,0.0018223234624146207,-0.04701049748973063,0.0,0.004042375243936469,0.010351633601699772,-0.02608695652173898,0.08187468580046597,0.08767457326535122,0.09401709401709413,0.009540841835753657,0.07905138339920947,0.0004192921342471845
36,2019-01-06,0.060600871290672924,0.013254604818740969,0.03790550054161912,0.019816699898555168,0.039272030651340994,0.0,0.02943218103567968,0.020353889029146144,-0.017857142857142905,-0.05964727003907488,0.10781616223377144,-0.10546875,0.04162596227893767,0.00366300366300365,0.033271136459271045
37,2019-01-05,-0.0028951520835391875,0.00358661807891969,-0.01723532589908605,0.03843020563568711,-0.06129032258064515,0.0,-0.057720836142953535,-0.04704709513914751,-0.018181818181818188,-0.026818804609060942,-0.009106797902676655,0.013100436681222629,-0.051316146965390434,-0.007299270072992692,-0.016453607511450974
38,2019-01-04,0.002102026757063946,0.04100605918895961,0.007485011059604529,0.0006523776688645012,0.004909180166911886,0.0,-0.011306712466008341,-0.01296193597176698,0.0,-0.03965194913102677,-0.007890828072781297,0.10775862068965524,-0.02753475922575521,0.003676470588235281,-0.0013312482060314768
39,2019-01-03,-0.02491328887106325,-0.0454050824733232,-0.046362127223194334,0.02681669823271404,-0.010503175378602791,0.0,0.01056745801968728,0.011178420566046343,0.0277777777777779,-0.005840082674421375,0.04575652662112839,-0.1361867704280154,-0.0019765420142606733,-0.01831501831501825,0.014220561587469982
40,2019-01-02,0.022565251683978268,0.1119801655721704,0.03009812890158603,0.009917700765125659,0.04443347321648994,0.00990099009900991,0.02893568256696755,0.04801040574841831,0.045045045045044814,0.035729826427500784,0.04813886900501085,-0.04504504504504503,0.01410153102336831,0.059701492537313376,0.06385016286644962
41,2019-01-01,0.029534485616735218,0.05466684416312728,0.02558543285447601,0.0016712027885212866,-0.020326164027416715,-0.009803921568627416,-0.018098287623555587,-0.03548671627978717,0.0,-0.0168518345625992,-0.09859996585282572,-0.028301886792452824,-0.02076303670253543,-0.017605633802816878,-0.01943343886442828
42,2018-12-31,-0.032293026043209605,-0.051070393845883084,-0.03916958443511853,-0.023421362061842643,-0.04173703256936079,0.0,-0.0267971076137814,-0.028654311764308993,-0.0775862068965516,-0.05194435212003234,0.10644947438204366,0.05339805825242716,-0.038209335615283835,-0.05734767025089616,-0.03582301603409799
43,2018-12-30,0.008526641821783087,0.015215247732807137,0.010599808870283002,0.0011348844777090414,0.06193353474320262,0.0,0.059149184149184235,0.045947148689006616,0.12149532710280365,0.01885611258576669,0.015492596079773826,-0.15668202764976955,0.05848434436456551,0.034220532319391817,0.024309991660796948
44,2018-12-29,-0.02319207039121851,0.009146821502516778,-0.028410399762322288,0.014098870871407819,-0.01493598862019929,0.00990099009900991,-0.005364511691884455,0.004097262015725135,0.01666666666666661,0.002187430874726504,-0.08698583951449768,0.010928961748633892,-0.018708585573676828,0.007352941176470562,-0.01351611975124012
45,2018-12-28,0.07661378934335272,0.18118416112212965,0.11335471028204512,0.007504337130242122,0.05391095066185314,-0.009803921568627416,0.03844558152399391,0.025450733444531748,0.0901639344262295,0.05839219148518748,-0.02548005908419504,-0.021621621621621626,0.0573473934693014,0.032846715328467065,0.03995173293506071
46,2018-12-27,-0.053455593459830975,-0.1192381463276404,-0.10733913459337607,-0.03721834710612349,-0.10459008906142953,0.00990099009900991,-0.10773738180849646,-0.10180332959132488,-0.03759398496240607,-0.13566744676414033,-0.023683213338385637,-0.14364640883977894,-0.1022635058372916,-0.0848056537102474,-0.07560570082239426
47,2018-12-26,0.011106068616767216,0.015299761508144716,-0.0060390174545579284,0.04117255878696247,0.12343789849528175,-0.009803921568627416,0.12194029850746267,0.1309061609156279,0.0546875,0.1361589190928103,-0.00019406171162428265,0.129032258064516,0.12563350065986525,0.07722007722007729,0.049023660846749584
48,2018-12-25,-0.0639874012086129,-0.06945770483034007,-0.06166104656965665,-0.0029356808200863282,-0.006129398410896769,0.0,-0.005188239989357468,-0.038412791723002826,0.05925925925925912,-0.01760222741322759,0.02532996894409933,-0.08571428571428563,-0.031224737808566938,-0.02867383512544808,-0.009280108310305124
49,2018-12-24,0.018381405768261416,0.06295070592490283,0.08636289786038831,0.045776287047757824,0.09524897213339444,0.0,0.12169029152179722,0.17666204495046922,0.16083916083916086,0.13390176534165965,0.2738286796024612,0.18749999999999975,0.1264765125705618,0.12915129151291516,0.08197118353454824
50,2018-12-23,-0.005408254800965295,0.12087143517043453,0.030948258334237973,-0.006159734587347311,-0.01522419186652779,0.0,-0.03040057224606585,-0.02127257197365651,-0.12650602409638556,-0.03234484219445033,-0.08901768464853621,-0.03157894736842093,-0.003470765849626134,-0.0326797385620915,-0.008666274317378986
51,2018-12-22,0.03238115385381035,0.06607868374717052,0.01003378735071392,-0.003460724225452405,-0.017789072426937502,0.0,-0.013771056190827635,-0.02803924857786555,-0.027586206896551783,-0.026968456537442956,0.0540783034257748,-0.08695652173913049,0.0014743671789618773,0.01013513513513531,-0.07192514688443498
52,2018-12-21,-0.0592846844672521,-0.05676532198627182,-0.05256292880610902,0.021497197604422258,-0.03492884864165602,0.00990099009900991,-0.04475751153222773,-0.00930873723625969,-0.11347517730496448,-0.04506085352410516,-0.04078000464288478,-0.053571428571428485,-0.0696184331797235,-0.04013377926421413,-0.04725397784491436
53,2018-12-20,0.10394236086937858,0.14967561927313144,0.07113101623425,0.04711386226114955,0.02211796246648801,0.0,0.08235447663795359,-0.06493767103803694,0.19199999999999995,0.019411986430456274,0.1757825104872539,0.05660377358490565,0.048987053195227004,0.06271777003484312,0.09610213462585704
54,2018-12-19,0.014857195016633629,0.0009202697052872467,0.015223687289773304,0.012961639437287342,-0.07759562841530042,0.0,-0.16013505365971292,-0.05799784450738499,-0.2684563758389261,-0.06731835829173616,-0.11684391080617496,-0.14880952380952386,-0.12450483891682786,-0.0491803278688524,-0.11198491644332942
55,2018-12-18,0.044566847793778175,0.06359013875667685,0.06043360104155584,-0.062355076831438816,-0.01966824644549781,-0.009803921568627416,-0.05139985642498224,-0.02436661325856193,-0.15548715596330276,0.018583215639634387,0.05989745183343698,-0.006993006993006978,-0.009679191607723792,0.006896551724137946,-0.027421061501920918
56,2018-12-17,0.0900818259779339,0.11568672394737955,0.14328143030009866,0.0015238657031901859,-0.025380710659898442,0.00990099009900991,-0.04843347964280298,-0.030679459183437837,-0.2164235610563171,-0.07480113843683868,-0.06310928681375072,-0.06338028169014076,-0.062253113672274485,-0.058219178082191785,-0.04753993222107278
57,2018-12-16,0.003282973342296991,0.009167427093940805,0.010680674174054605,-0.17858356427120534,-0.1517857142857142,0.0,-0.10529664386829972,-0.10698581870067847,-0.12753415028760706,-0.12402061313561552,-0.012517602879048684,-0.21804511278195493,-0.10500379427297092,-0.07272727272727275,-0.08514864484666608
58,2018-12-15,0.001140219048110902,0.003279592078401894,-0.011908428779583868,-0.009578878664472823,-0.017543859649122858,0.0,0.0031999999999998696,0.009453454557312169,-0.017468421612980456,-0.021520545067082897,0.04119790841388049,0.1826923076923077,-0.007288357316389438,-0.019607843137254832,-0.022902985732532688
59,2018-12-14,-0.02238698841715303,-0.02386783726341668,-0.04045798748044704,0.008376725234130689,0.0056547619047617745,-0.009803921568627416,0.01063264221158966,-0.02832970169678684,-0.08797148374450525,0.029263803680981807,-0.027697458529904132,-0.05691056910569114,0.008732848058902398,0.008000000000000007,-0.013015598574851685
60,2018-12-13,-0.04989709034059942,-0.04150980515956471,-0.0184203349925336,0.0032538210536487977,0.044095886356910315,0.00990099009900991,-0.0248991758723478,0.12221990516170568,0.04725315647609585,0.04491267807116883,0.07904210361558928,-0.05172413793103437,0.06635148071732444,-0.011904761904761862,0.02489269291358687
61,2018-12-12,0.019395042234351845,0.02079721924921185,0.0365437030365785,-0.0047662736822789995,0.056972789115646176,0.0,0.061499730264340975,0.06544238242589251,0.12276337824497485,0.040073015601380664,0.08384102117783576,0.17272727272727262,0.06816679198319897,0.04016064257028097,0.015986707820978774
62,2018-12-11,-0.02304913825512056,-0.026491153742065118,-0.01897591657513253,-0.0028485694926503324,0.0002681684097611825,0.0,-0.03150940199898366,-0.032450413150025725,-0.033441567745039265,0.0021115559699445012,-0.035867237687366105,-0.05426356589147297,-0.02380872915939736,-0.027027027027026973,-0.032086893496258706
63,2018-12-10,-0.031995736211743564,-0.03890810326137173,-0.035212940419220407,0.0030231171388552802,0.0276139410187668,0.0,0.035857967465454006,0.03565746471219833,0.0305277167951592,0.004241578414470704,0.05705163797890056,0.11475409836065588,0.017657224201057975,0.04761904761904767,0.026299414232649143
64,2018-12-09,0.03891863255065009,0.03145742669785534,0.009062574490328993,0.0037375510975312665,0.06183146360553105,0.0,0.06433637284701121,0.08178997553161982,0.04623306856756981,0.013651970134612279,0.040906106369008384,0.0808823529411764,0.06139533747277959,-0.003787878787878896,0.0765290917424215
65,2018-12-08,0.01945632272564657,-0.016410375111496792,0.015270057721398,0.036437432850623175,-0.040049140049140286,0.0,-0.039346343011264606,-0.09176083235786536,-0.06542902750100232,-0.027715798811796092,-0.04535419163565246,0.006802721088435382,-0.019121146635742936,-0.019011406844106404,-0.027270887506634426
66,2018-12-07,-0.02650570420545506,0.0194552240189223,-0.020513842739861232,-0.017392151824714097,0.003327361146659769,-0.009803921568627416,0.003303055326176807,-0.08291099917330348,-0.014902861956511582,-0.018331121433311167,-0.03224527553852241,0.0135135135135136,-0.011655264671024068,0.0,-0.0001805698942880518
67,2018-12-06,-0.06551113638880479,-0.10306142796612484,-0.07827103024910209,0.017943446584433476,0.04897959183673462,0.00990099009900991,-0.05909465020576132,-0.00650881279254656,0.013007774798084792,0.09224052950288696,0.04731667349446922,-0.0066666666666667105,0.006954524002457553,0.027131782945736482,0.005914732060478212
68,2018-12-05,-0.04811323387950539,-0.0741410968045576,-0.047165728267825724,0.025134196680071552,0.0780642023346303,-0.009803921568627416,0.15657802659202247,0.24275606326592136,0.22085616348014447,0.16897885507993804,0.05613142968902807,0.0067114093959732566,0.14670475112455272,0.07547169811320753,0.07846508423770415
69,2018-12-04,0.017305457036826066,0.014751999609692978,0.005720259633436697,0.0028903107624114193,0.039251071509136086,0.00990099009900991,0.08712751474814717,0.16021930331743886,0.1436079617672481,-0.0376546886374165,0.060185185185185126,-0.08000000000000007,0.05247355500430584,0.028070175438596585,0.0736284575825239
70,2018-12-03,-0.0620748855601041,-0.06658064288208554,-0.04528164278630077,-0.004859304188995828,-0.014108964619057971,-0.009803921568627416,-0.012522610268540513,0.037059185647700284,-0.15483720387443112,-0.020354834273139888,-0.005298398835516639,-0.12318840579710146,-0.03562531141006475,0.02730375426621157,-0.02393163833713952
71,2018-12-02,-0.014871890969225919,-0.019368246715413484,-0.014170590624304813,0.003549722082734519,0.08388375165125472,0.00990099009900991,0.10455121882485564,0.04835694552800485,0.051706203455671666,0.06397117319481516,0.03757902130648549,0.07438016528925617,0.10138739039919753,0.033222591362126234,0.0584269818136609
72,2018-12-01,0.04538102163114166,0.04718937211925689,0.02670604043377112,0.006388467112982354,0.029047328864513444,0.0,0.004337287919377486,0.031275221590490336,-0.02093779306033128,0.031337966220970966,0.03492045582759795,-0.03846153846153855,0.001648753432028638,0.03536977491961424,0.012315809394536359
73,2018-11-30,-0.061256073876656436,-0.037071055409183096,-0.04252228506900957,-0.026724673710379118,-0.059020923805763736,-0.009803921568627416,-0.04940937380922139,-0.03533791862901303,-0.04511082304710712,-0.06627289592084784,-0.02087762333060783,-0.05600000000000005,-0.09290366421712117,-0.09006211180124224,-0.04574206971463368
74,2018-11-29,0.003201509693021798,-0.04009028060693165,-0.0241048159002778,0.025001100982075863,0.11516677155443665,0.0,0.08605024051309451,0.08468426796568408,0.061805604781705714,0.11418392747036933,0.07087184055227702,0.016949152542372836,0.12817021535066295,0.05802047781569964,0.06868394475425488
75,2018-11-28,0.1171564050489955,0.1141275979696248,0.07700783111515985,-0.0016369706161626365,-0.01392024078254317,0.0,0.009227362204724532,0.029203147696531317,0.02710311452158609,0.016930045707024055,0.03192097738497557,0.02500000000000013,-0.021968925400322248,0.022580645161290214,0.030338802788300038
76,2018-11-27,0.008528577648240443,0.014979358333182313,0.009444803713350323,-0.04078479639878474,-0.15661961083555884,0.0,-0.26100207241253204,-0.14096461398769589,-0.16739901718274594,-0.11710168295878255,-0.09647841201068064,-0.11382113821138208,-0.1387723551687834,-0.09779179810725558,-0.12324670046090025
77,2018-11-26,-0.058519862439501476,-0.0712432813444892,-0.045701248647447734,-0.011467591491729046,-0.01967880570006797,0.0,-0.08512042230287031,0.02498167683782726,-0.025293410633484115,-0.035292774797397675,-0.012378721980595529,0.12844036697247696,-0.024659628414368973,-0.038461538461538436,-0.01306089603414795
78,2018-11-25,0.04047687072548345,0.03088181795981582,0.015103472709935506,0.05232534391126165,0.0814490078449468,0.00990099009900991,0.06761630003606213,0.07055962412317474,0.04865354973252334,0.010317328853025387,0.07254968383017157,-0.1382113821138211,0.07656200080281139,0.08000000000000007,0.09459660666047463
79,2018-11-24,-0.11115170427415766,-0.08046616606838998,-0.08438935851725793,0.013257886156420541,-0.03477704288457417,0.0,-0.03968924168214827,-0.014208618578863463,-0.028145246823914505,-0.025436233751024658,0.031057535400326405,-0.07355471698113214,-0.02051992258738721,-0.030303030303030387,-0.04840720804751808
80,2018-11-23,-0.001587379657166932,-0.02037231716816279,-0.0384612700995719,0.03617155310382403,0.14146772767462412,-0.009803921568627416,0.1255715793176222,0.04283788350130125,0.19977313335458646,0.1238433992645822,0.1032317353346608,0.3136028153868713,0.1637529424255686,0.1215277777777779,0.11535483519643865
81,2018-11-22,-0.05487153897423713,-0.08139264311679484,-0.0524800815151909,0.019405670530821432,0.01897753679318348,0.00990099009900991,0.03656250000000005,0.0011775277595904574,-0.04162974443014933,0.009986741371198926,-0.009671895969272093,0.007751937984496138,-0.01844698217162588,0.021671826625387025,0.03336150839301455
82,2018-11-21,0.03609881352687805,0.04376939639072375,0.03164074238003023,0.028119182133963028,0.10205245153933884,-0.009803921568627416,0.09134760325595437,0.10584117567569827,0.0820569760229235,0.015371911325668732,-0.06799065420560757,0.08461538461538454,0.12160115709149255,0.06363636363636371,0.0993766351883678
83,2018-11-20,-0.0818521604795549,-0.11801003439537527,-0.08961135923052478,-0.04007274551611684,-0.08673909294705984,0.00990099009900991,-0.0696132596685084,-0.09426123163262234,-0.09516375077465776,-0.06013971431550425,-0.0449235397342691,-0.0921985815602836,-0.07332262074401974,-0.08831908831908819,-0.069691202915932
84,2018-11-19,-0.1379790950141263,-0.1568206181007602,-0.0683212518763161,0.05807800352779768,0.1393504531722054,-0.009803921568627416,0.13271971496437066,0.2293854871430998,0.1234355860542915,0.15309178851145974,0.09659299700771684,0.3828125,0.16122791290141758,0.575,0.2012033947975118
85,2018-11-18,0.009827161615770352,0.01590523928620602,0.03995784835828831,0.07136793035317379,0.26980444149817706,0.0,0.2647444298820447,0.19735779627582306,0.2661997359739072,0.3400357891901251,0.1218344583273494,0.2372881355932204,0.28791274016833635,0.1507936507936507,0.19126600503315785
86,2018-11-17,-0.002848517432324393,-0.006366708188513036,0.043986273427022216,0.0035550913085762303,0.004959540589924315,0.0,-0.00725388601036281,0.0029815618405346638,0.0277777777777779,-0.01355484399006357,-0.007211743620380574,-0.022831050228310446,-0.016292141386210268,-0.005172413793103514,-0.016109262119526242
87,2018-11-16,-0.012969672602154205,-0.03498831159376825,-0.03027925981669899,0.0621318871425649,0.0028571428571428914,0.0,0.017327766179540568,0.002145758122743757,-0.054054054054054064,0.03787536936491076,-0.0028368794326241176,0.004672897196261515,0.002720545828965859,-0.010398613518197486,0.012098275029402528
88,2018-11-15,-0.011424263145895508,0.0005654339860829972,0.04190981998026344,0.035251818009786266,0.03263403263403264,0.00990099009900991,0.02359942540529469,0.04997061810060077,0.02857142857142869,0.04187879552881446,0.008448640027587384,0.023255813953488413,0.0709459259653542,-0.007005253940455368,0.002489205338671585
89,2018-11-14,-0.10224540539116334,-0.1196188558829454,-0.0834560982375625,-0.019326935631283515,0.04966139954853288,-0.009803921568627416,0.05844025661587815,0.009086610678134656,0.046296296296296065,0.046293429536796486,0.035349433639666694,0.009090909090909037,0.03580900575026068,-0.008818342151675429,0.010592014908253457
90,2018-11-13,-0.002105537392380952,-0.022526322093294304,-0.01892833270060712,0.02543611182303218,0.1040621266427717,0.0,0.17037598257410735,0.19001323889728286,0.1858407079646021,0.20107814630882825,0.10614317562546448,0.28378378378378377,0.17256201916156155,0.12277580071174365,0.10000000000000007
91,2018-11-12,-0.004521839769203506,-0.003496143783660033,0.02475665672123406,0.023613919715919085,0.06968942755113082,0.0,0.03641365916815032,0.02678571428571419,0.04477611940298498,0.04876010926035046,0.010002612622699969,-0.10175438596491226,0.06328057773124772,0.017432646592709933,0.009090909090909037
