,Date,Open*,High,Low,Close**,Volume,Market Cap,Close Percent Change
180,"Aug 18, 2018",0.133642,0.139341,0.106394,0.115495,"2,614,410","66,071,692",-0.008711698566646553
181,"Aug 17, 2018",0.100723,0.144087,0.100723,0.131837,"4,342,760","75,420,526",0.1414953028269621
182,"Aug 16, 2018",0.097067,0.102982,0.095427,0.100785,"2,582,580","57,656,482",-0.23553327214666586
183,"Aug 15, 2018",0.095189,0.103359,0.095189,0.097215,"1,987,010","55,613,949",-0.035421937788361446
184,"Aug 14, 2018",0.110684,0.111155,0.088998,0.095169,"2,976,660","54,443,829",-0.021046134855732035
185,"Aug 13, 2018",0.114403,0.134205,0.110941,0.111117,"6,922,080","63,567,151",0.1675755760804465
186,"Aug 12, 2018",0.115527,0.117816,0.112053,0.114461,"5,789,560","65,480,167",0.03009440499653504
187,"Aug 11, 2018",0.122475,0.123383,0.110331,0.116043,"2,235,380","66,385,188",0.01382130157870387
188,"Aug 10, 2018",0.137309,0.141805,0.120994,0.123170,"3,442,510","70,462,360",0.06141688856716909
189,"Aug 09, 2018",0.129050,0.143457,0.126847,0.137891,"5,166,210","78,883,862",0.11951773970934498
190,"Aug 08, 2018",0.154707,0.154707,0.126480,0.128827,"4,187,420","73,698,583",-0.06573307902618741
191,"Aug 07, 2018",0.167145,0.171058,0.154354,0.154961,"2,532,770","88,649,166",0.20286120145621633
192,"Aug 06, 2018",0.173909,0.180952,0.163496,0.167662,"2,628,260","95,915,078",0.08196255832112587
193,"Aug 05, 2018",0.165915,0.176477,0.163749,0.174392,"2,819,470","99,765,137",0.04014028223449584
194,"Aug 04, 2018",0.174046,0.182764,0.163043,0.166614,"3,593,170","95,315,545",-0.04460066975549337
195,"Aug 03, 2018",0.199258,0.199258,0.170560,0.174044,"6,216,670","99,566,055",0.04459409173298767
196,"Aug 02, 2018",0.222417,0.226813,0.197901,0.199292,"5,298,770","114,009,780",0.1450667647261612
197,"Aug 01, 2018",0.235345,0.236577,0.220043,0.221826,"4,468,060","126,900,897",0.11307026875138004
198,"Jul 31, 2018",0.256742,0.258787,0.231316,0.238758,"12,373,000","136,587,254",0.07633009656217027
199,"Jul 30, 2018",0.272310,0.272310,0.249010,0.256206,"5,917,300","146,568,802",0.07307817957932294
200,"Jul 29, 2018",0.273234,0.277987,0.271226,0.272264,"7,158,170","155,755,167",0.06267612780340825
201,"Jul 28, 2018",0.263395,0.279051,0.263395,0.274133,"23,707,400","156,824,374",0.006864660770428799
202,"Jul 27, 2018",0.262333,0.268318,0.254918,0.262981,"9,823,050","150,444,604",-0.040680983318316266
203,"Jul 26, 2018",0.278503,0.281667,0.261619,0.261619,"3,633,730","149,665,439",-0.005179081378502759
204,"Jul 25, 2018",0.276065,0.283966,0.273860,0.278279,"4,476,350","159,196,193",0.06368039018572813
205,"Jul 24, 2018",0.260256,0.283308,0.257718,0.277593,"4,662,360","158,803,750",-0.002465151879947891
206,"Jul 23, 2018",0.267306,0.281113,0.260654,0.261727,"4,138,070","149,727,223",-0.057155619918369704
207,"Jul 22, 2018",0.277595,0.285183,0.266343,0.267328,"4,219,160","152,931,410",0.021400161236708515
208,"Jul 21, 2018",0.271319,0.280073,0.251209,0.277780,"5,778,810","158,910,728",0.039098036868566055
209,"Jul 20, 2018",0.291518,0.291787,0.269704,0.271379,"4,494,500","155,248,882",-0.02304341565267498
210,"Jul 19, 2018",0.307814,0.308509,0.284835,0.291476,"5,038,860","166,745,854",0.07405510374789515
211,"Jul 18, 2018",0.320020,0.342986,0.302515,0.308568,"7,183,020","176,523,743",0.05863947632052047
212,"Jul 17, 2018",0.295329,0.327539,0.287483,0.320375,"9,134,290","183,278,222",0.03826385107982677
213,"Jul 16, 2018",0.268945,0.294963,0.262647,0.294368,"5,911,900","168,400,292",-0.08117674600078051
214,"Jul 15, 2018",0.256345,0.271035,0.254505,0.269222,"3,581,980","154,014,918",-0.08542368735732142
215,"Jul 14, 2018",0.252735,0.258824,0.250352,0.255994,"3,514,460","146,447,523",-0.04913417179873847
216,"Jul 13, 2018",0.254366,0.257888,0.249480,0.252021,"5,794,080","144,174,672",-0.01551989499753903
217,"Jul 12, 2018",0.265197,0.270005,0.250874,0.253571,"9,337,030","145,061,387",0.006150281127366375
218,"Jul 11, 2018",0.276553,0.279642,0.257729,0.264481,"5,258,550","151,302,715",0.04302542483170413
219,"Jul 10, 2018",0.313970,0.313970,0.276078,0.276165,"4,607,710","157,986,828",0.044177086444772806
220,"Jul 09, 2018",0.326296,0.363195,0.309885,0.315452,"9,426,010","180,461,901",0.1422591566635889
221,"Jul 08, 2018",0.335355,0.345629,0.325305,0.326265,"4,187,180","186,647,738",0.03427779820701726
222,"Jul 07, 2018",0.337122,0.347500,0.319009,0.335676,"4,883,030","192,031,527",0.028844650820651907
223,"Jul 06, 2018",0.340343,0.341598,0.321953,0.338001,"4,885,420","193,361,599",0.006926321810317049
224,"Jul 05, 2018",0.364378,0.365577,0.334697,0.340339,"6,000,220","194,699,108",0.006917139298404429
225,"Jul 04, 2018",0.354159,0.372772,0.349595,0.362005,"5,717,930","207,093,664",0.06366005659063467
226,"Jul 03, 2018",0.370549,0.381887,0.350614,0.356815,"7,545,480","204,124,600",-0.014336818552230013
227,"Jul 02, 2018",0.345202,0.398843,0.332885,0.373039,"6,473,880","213,405,929",0.04546894048736738
228,"Jul 01, 2018",0.357412,0.457864,0.332888,0.344797,"5,122,810","197,249,414",-0.07570790185476595
229,"Jun 30, 2018",0.331466,0.425149,0.331300,0.356537,"6,109,980","203,965,563",0.034049020148087195
230,"Jun 29, 2018",0.315707,0.342269,0.309936,0.334459,"4,913,360","191,335,312",-0.0619234469353811
231,"Jun 28, 2018",0.328963,0.337329,0.313995,0.314688,"4,649,600","180,024,837",-0.05911337413554418
232,"Jun 27, 2018",0.319978,0.332399,0.316294,0.328349,"4,908,110","187,839,940",0.043411251779540194
233,"Jun 26, 2018",0.338670,0.344101,0.316912,0.321117,"4,689,680","183,702,701",-0.02202534498353892
234,"Jun 25, 2018",0.314139,0.346881,0.311663,0.338197,"5,252,720","193,473,725",0.05318933597411535
235,"Jun 24, 2018",0.319533,0.325790,0.286317,0.313534,"5,912,330","179,364,663",-0.07292495202500304
236,"Jun 23, 2018",0.306833,0.324531,0.300682,0.318571,"3,660,650","182,246,200",0.016065243322893163
237,"Jun 22, 2018",0.361623,0.363124,0.296802,0.306343,"6,228,120","175,250,879",-0.03838390813978676
238,"Jun 21, 2018",0.376733,0.391393,0.361115,0.361737,"5,107,630","206,940,348",0.18082345606069006
239,"Jun 20, 2018",0.381014,0.383273,0.363283,0.377436,"6,003,410","215,921,339",0.04339893347929569
240,"Jun 19, 2018",0.381321,0.391210,0.370462,0.381346,"7,620,540","218,158,148",0.010359372184953308
241,"Jun 18, 2018",0.363390,0.382762,0.361332,0.381014,"5,992,120","217,968,220",-0.0008706004520829813
242,"Jun 17, 2018",0.376301,0.382464,0.363129,0.364197,"4,650,800","208,347,650",-0.044137485761677975
243,"Jun 16, 2018",0.360431,0.378551,0.360431,0.376787,"5,287,800","215,550,063",0.03456920293138044
244,"Jun 15, 2018",0.381200,0.381732,0.360299,0.361331,"6,821,950","206,708,086",-0.041020523531862696
245,"Jun 14, 2018",0.353786,0.388881,0.353464,0.380893,"7,154,990","217,898,999",0.05413872598808278
246,"Jun 13, 2018",0.366855,0.373858,0.341228,0.352978,"8,978,560","201,929,552",-0.07328829881357746
247,"Jun 12, 2018",0.415952,0.415952,0.362363,0.364944,"8,425,180","208,774,990",0.03390012975312895
248,"Jun 11, 2018",0.404097,0.423555,0.387686,0.417903,"10,365,400","239,071,459",0.1451154149677758
249,"Jun 10, 2018",0.488016,0.488016,0.394812,0.402701,"8,556,520","230,374,789",-0.03637686257337214
250,"Jun 09, 2018",0.513057,0.513670,0.488555,0.488555,"8,610,180","279,489,634",0.21319539807450183
251,"Jun 08, 2018",0.519858,0.523427,0.495853,0.513093,"10,403,400","293,527,187",0.050225665482903636
252,"Jun 07, 2018",0.540594,0.551936,0.516621,0.518822,"10,559,400","296,804,599",0.011165617149327733
