,Date,Open(USD),High(USD),Low(USD),Close(USD),Volume,Market Cap(USD),Close Percent Change
1580,2018-10-25,0.45527663,0.46186915,0.45055287,0.45612696,312247774.5211512,142424629.38378376,0.002699698946273532
1579,2018-10-24,0.46064507,0.46721922,0.45223853,0.45489887,275833574.73428696,125476382.35360926,-0.012197555594371969
1578,2018-10-23,0.45114069,0.47260102,0.43486176,0.46051604,365261262.884644,168208671.64120838,0.02243388246962397
1577,2018-10-22,0.45374824,0.45569961,0.44581463,0.45041156,299557661.86896163,134924232.39940888,-0.00797141903337273
1576,2018-10-21,0.45550421,0.46120404,0.4524809,0.45403083,288085201.77671814,130799562.19629893,-0.004192612742635382
1575,2018-10-20,0.45053381,0.46039796,0.4476367,0.45594242,292132882.47873884,133195772.79267909,0.011894344977883442
1574,2018-10-19,0.45442582,0.45768984,0.4456199000000001,0.45058303,302178344.3581212,136156433.3275565,-0.009139111772569986
1573,2018-10-18,0.4670445,0.47399557,0.4420768,0.45473894,321162824.1180598,146045243.16819876,-0.02657417594208677
1572,2018-10-17,0.46745477,0.47429163,0.45710637,0.46715315,343824471.93969136,160618683.72525358,-0.0012667354305329062
1571,2018-10-16,0.44776423,0.46928717,0.44353021,0.46774566,344192959.6644017,160994761.39389148,0.04286317793535655
1570,2018-10-15,0.40043967,0.47347591,0.39139121,0.44852064,503623515.48544335,225885539.54808435,0.1302158098802928
1569,2018-10-14,0.41448376,0.42219722,0.39684513,0.39684513,321491450.5329108,127582317.50930828,-0.04318480514943357
1568,2018-10-13,0.41597701,0.42254898,0.40980547,0.4147563,300704843.491301,124719228.00290108,-0.0040732604827891095
1567,2018-10-12,0.37897794,0.43918375,0.37571534,0.41645262,418498946.6739929,174284983.46031237,0.09757966033885457
1566,2018-10-11,0.46045779,0.46045779,0.37696964,0.37942815,487528249.858381,184981943.64189795,-0.17468039890214093
1565,2018-10-10,0.47844509,0.47844509,0.45526258,0.45973481,311298226.5207313,143114630.09523878,-0.03873518168379897
1564,2018-10-09,0.48825021,0.4887821,0.46939943,0.47826031,307213765.0745362,146928150.023295,-0.01804703384530515
1563,2018-10-08,0.48055519,0.49647546,0.47718339,0.48705012,336885176.01722854,164079964.51482275,0.016620748455193013
1562,2018-10-07,0.48497426,0.48839572,0.46610563,0.47908733,324230252.7388768,155334606.81788185,-0.010938737068936109
1561,2018-10-06,0.51643627,0.51833505,0.46526826,0.48438590000000004,382575894.5717232,185314369.07201967,-0.06326150895249483
1560,2018-10-05,0.52695273,0.53128575,0.50700161,0.51709832,345685446.65099996,178753364.23730752,-0.017457580099033417
1559,2018-10-04,0.52625218,0.54489373,0.52327457,0.5262859999999999,330642178.02111787,174012349.38743696,0.0004585921547815008
1558,2018-10-03,0.51440008,0.53369492,0.50806657,0.52604476,399835522.5910685,210331381.9083266,0.01851818291370844
1557,2018-10-02,0.57569902,0.57678152,0.51648048,0.51648048,394701039.54480207,203855383.74148765,-0.10762584221102077
1556,2018-10-01,0.58064192,0.6002924,0.53657636,0.57877122,503220697.77374667,291249658.1679628,-0.00028823461935267863
1555,2018-09-30,0.56705686,0.61665773,0.55899462,0.57893809,454885541.43171084,263350566.11383265,0.0187025100135616
1554,2018-09-29,0.53742344,0.59156736,0.52586105,0.56830928,424331456.88848126,241151506.22131467,0.05706174629663829
1553,2018-09-28,0.54294328,0.54698775,0.51842758,0.53763111,390972066.9914477,210198745.30275968,-0.008825368398900468
1552,2018-09-27,0.51267316,0.5526564,0.51022519,0.54241815,409101685.07987237,221904178.85963643,0.0546281841623284
1551,2018-09-26,0.52492906,0.56948174,0.48632829999999994,0.51432169,670101620.2313371,344647795.71986634,-0.026480229940101352
1550,2018-09-25,0.49260294,0.54019647,0.43862495,0.5283114999999999,647626242.282425,342148390.0705064,0.07175119684393061
1549,2018-09-24,0.57085103,0.5801272,0.48468882,0.4929423,463107492.24455565,228285273.71891868,-0.13752985777602333
1548,2018-09-23,0.57158703,0.59246116,0.55800207,0.57154709,390121157.79588383,222972613.03163198,-0.00359330612126485
1547,2018-09-22,0.56386872,0.62061933,0.49399522,0.57360824,644337206.7845999,369597129.20957226,0.011505801376795466
1546,2018-09-21,0.44862009,0.72193771,0.42811238,0.56708349,1235412756.7146082,700582180.3023959,0.26360695977809256
1545,2018-09-20,0.32645112,0.48263657,0.32164425,0.44878155,653964008.404842,293486984.16009915,0.3759768480538095
1544,2018-09-19,0.31894372,0.33307302,0.31133749,0.32615487,401597322.1023589,130982921.25573544,0.016304439443789454
1543,2018-09-18,0.2704857,0.33337649,0.26986707,0.32092241,482464497.014616,154833668.14639625,0.18632162803861865
1542,2018-09-17,0.28126291,0.28309043,0.2668542,0.27051889,345535647.79381436,93473921.2570644,-0.03479432314584974
1541,2018-09-16,0.28091063,0.28195252,0.27461128,0.28027072,308069028.34632784,86342728.32368,-0.006152991834568189
1540,2018-09-15,0.27584563,0.28402534,0.27567005,0.28200590000000003,303918912.30813926,85706927.4000439,0.01887436104004236
1539,2018-09-14,0.27875582,0.28426129,0.27235963,0.27678182,341032727.80943704,94391657.79230356,-0.006915950006128213
1538,2018-09-13,0.26978914,0.28499556,0.26671945,0.27870936,350415606.7427614,97664107.88395873,0.03371592148340041
1537,2018-09-12,0.26231341,0.27248849,0.25396095,0.26961891,349672615.38831013,94278351.16049884,0.02515245791960652
1536,2018-09-11,0.26954165,0.27379049,0.25404391,0.26300372,370252095.56718457,97377680.3151446,-0.01866941962691615
1535,2018-09-10,0.27569444,0.28118395,0.26023468,0.26800726,387484946.36764914,103848780.6227244,-0.026678951485618163
1534,2018-09-09,0.27622566,0.28998265,0.2713933,0.2753534,337154258.00395584,92836571.99252568,-0.004266179453211283
1533,2018-09-08,0.28684335,0.29361632,0.27030272,0.27653314,331843596.0519508,91765750.04195462,-0.037950613503474284
1532,2018-09-07,0.30143257,0.30304966,0.28214586,0.28744173,340973573.47542745,98010035.35177484,-0.0395447621940308
1531,2018-09-06,0.27875488,0.30421251,0.27061804,0.29927655,397084349.0449823,118838035.22372064,0.07643259478924057
1530,2018-09-05,0.33062844,0.33304473,0.27802628,0.27802628,419310876.1846458,116579442.81288232,-0.15895446867720664
1529,2018-09-04,0.33463452,0.33950955,0.32960037,0.33057221,60515341.89390271,20004690.60436702,-0.013491915653570665
1528,2018-09-03,0.34166833,0.34280629,0.33356785,0.33509326,32371981.64757798,10847632.95246055,-0.019962630900208226
1527,2018-09-02,0.34678837,0.34826617,0.33697813,0.34191886,41859694.60301152,14312618.90165787,-0.0147108608202986
1526,2018-09-01,0.33502137,0.35259594,0.33488179,0.34702388,45615273.1612967,15829589.00930081,0.03505029700021911
1525,2018-08-31,0.33442846,0.33982232,0.32851112,0.33527248,41835737.84138152,14026371.495601501,0.002067992173006239
1524,2018-08-30,0.34453994,0.34617236,0.32389243,0.33458057,64334680.07545738,21525133.93476954,-0.029424307568177044
1523,2018-08-29,0.35033118,0.35340323,0.33942259999999996,0.34472383,67013027.47336739,23100987.57269704,-0.016713432540194084
1522,2018-08-28,0.33811403,0.35613887,0.3349379,0.35058328,97204985.1946034,34078442.59947508,0.03840055703102085
1521,2018-08-27,0.32325466,0.33876194,0.32264573,0.33761854,62467775.43594792,21090279.00518639,0.04423422136927169
1520,2018-08-26,0.32722034,0.32741875,0.31946261,0.32331687,22017721.96902165,7118700.98684005,-0.012101084438247645
1519,2018-08-25,0.32669658,0.33109443,0.32233868,0.32727728,21017809.30402841,6878651.40566142,0.002120091961388626
1518,2018-08-24,0.32555957,0.32786682,0.31673846,0.32658489,54024026.63751079,17643431.02920085,0.003178219323580977
1517,2018-08-23,0.3179955,0.32866312,0.31702726,0.32555022,63561358.87812262,20692414.62780194,0.02359576072230385
1516,2018-08-22,0.33304857,0.35097544,0.31417522,0.31804569,101909029.38901736,32411727.468009997,-0.045149102566096284
1515,2018-08-21,0.31601068,0.33635659,0.31557095,0.33308414,61377507.91989389,20443874.13807966,0.04998600057082103
1514,2018-08-20,0.34106822,0.34916449,0.31474994,0.31722722,90400903.33717684,28677627.47970379,-0.07235859375781317
1513,2018-08-19,0.32812783,0.35115419999999997,0.31951611,0.34197182,79554458.54851098,27205382.69498593,0.055166815564412934
1512,2018-08-18,0.36543059999999994,0.36804966,0.31414636,0.32409266,104039671.55808102,33718493.61709624,-0.1066687817494998
1511,2018-08-17,0.29174492,0.37008466,0.29114985,0.36279115,125614399.7516749,45571792.49774019,0.24704648499790194
1510,2018-08-16,0.28070119,0.30005048,0.27663343,0.29092031,66394778.67756582,19315589.27434511,0.03757066775297857
1509,2018-08-15,0.27320892,0.30114837,0.27320892,0.28038602,105299704.58389542,29524564.79361238,0.035879114712189734
1508,2018-08-14,0.27589362,0.27794827,0.25157615,0.27067446,96016885.38298136,25989318.69173018,-0.01776410767351755
1507,2018-08-13,0.29838583,0.30792672,0.27372074,0.27556971,65510065.36875501,18052589.48550393,-0.07625637829434506
1506,2018-08-12,0.2984053,0.30856205,0.29594087,0.29831839,39512025.9663675,11787164.12707506,-0.005378957763419011
1505,2018-08-11,0.32013011,0.32098173,0.28919284,0.29993171,91603273.43178724,27474726.68739334,-0.06349091365303061
1504,2018-08-10,0.34533259,0.34744256,0.31556684,0.32026567,71709137.49317546,22965975.13763764,-0.07444644056887273
1503,2018-08-09,0.33273041,0.35656759,0.33137853,0.34602608,91718390.10622892,31736954.64310815,0.050193683913158926
1502,2018-08-08,0.37972598,0.37972598,0.32368504,0.32948787,155886488.16700038,51362707.46807367,-0.13215070927627282
1501,2018-08-07,0.41391344,0.41541112,0.37745915,0.37966024,76516627.13423452,29050321.34571069,-0.08236389157611512
1500,2018-08-06,0.43383605,0.43532698,0.40552808,0.41373725,46936399.56557209,19419337.0382962,-0.045511440073827465
1499,2018-08-05,0.43068115,0.43550273,0.42802989,0.43346486,18512788.30774207,8024643.22836674,0.007483665413466013
1498,2018-08-04,0.44017646,0.44353921,0.42926373,0.43024505,19360221.5349584,8329639.48095699,-0.023286280729435616
1497,2018-08-03,0.43141514,0.44476629999999995,0.42749431,0.44050272,37314897.38485034,16437313.62587226,0.020978770725972984
1496,2018-08-02,0.4462949000000001,0.44800314,0.43061214,0.4314514,23087028.2099845,9960930.65010364,-0.03272558192089392
1495,2018-08-01,0.43511149,0.45685825,0.42772667,0.44604859999999996,48872494.82236655,21799507.97113159,0.02574757525091109
1494,2018-07-31,0.44646101,0.44646101,0.42786442,0.43485221,31045029.65703989,13499999.740754599,-0.025770278314408483
1493,2018-07-30,0.45257219,0.45442558,0.43724298,0.4463549,29130917.73647682,13002727.95635583,-0.01356393812334733
1492,2018-07-29,0.45777272,0.45853161,0.45053029,0.45249248,13372571.73508873,6050988.2122877,-0.006879901691547618
1491,2018-07-28,0.45479519,0.45650742,0.45023575,0.45562715,13636896.48065352,6213340.33801985,0.004502331823347916
1490,2018-07-27,0.45134971,0.45955789,0.44569198,0.45358496,24936467.71420076,11310806.63531272,0.004617651349748232
1489,2018-07-26,0.45915468,0.46846022,0.44962388,0.45150009,28715368.85208468,12964991.531202,-0.017463040459688828
1488,2018-07-25,0.45717039,0.46719049999999995,0.45212183,0.45952479,42834964.96278312,19683728.31702757,0.006901515729023977
1487,2018-07-24,0.44458934,0.467196,0.43799293,0.45637511,61658382.79272591,28139351.18273686,0.02568856189924196
1486,2018-07-23,0.44973878,0.46192902,0.4428573,0.44494511,36217798.29046492,16114932.13344086,-0.0101738429239967
1485,2018-07-22,0.45478021,0.46097938,0.44881304,0.44951844,22869961.11444006,10280469.25309908,-0.01136511790554351
1484,2018-07-21,0.44609759,0.45814554,0.43771962,0.454686,23239147.87226204,10566515.21889702,0.01954585872139369
1483,2018-07-20,0.47703786,0.47703786,0.43446787,0.44596915,57555268.92962609,25667874.39152656,-0.06525946346164035
1482,2018-07-19,0.48983102,0.49332774,0.47314863,0.47710475,34280373.68648541,16355329.08854348,-0.023187128293747028
1481,2018-07-18,0.50580985,0.51931931,0.47915555,0.48843004,64246694.11666936,31380015.46657737,-0.03588610346283716
1480,2018-07-17,0.48019023,0.51771595,0.46957503,0.50661031,66340865.57593144,33608966.741738394,0.05280230173726519
1479,2018-07-16,0.44605396,0.48120175,0.44263541,0.48120175,49487522.91813359,23813482.61160203,0.08012127302558425
1478,2018-07-15,0.43845538,0.44781099,0.43591607,0.44550715,20489400.56797505,9128174.52646533,0.01641895227025669
1477,2018-07-14,0.43838582,0.44056881,0.43411115,0.43831055,17988048.99963393,7884351.57989112,0.0008005069687193611
1476,2018-07-13,0.43720513,0.44451651,0.43298689,0.43795996,30693694.23112014,13442609.17650851,0.00681251395700766
1475,2018-07-12,0.44907057,0.44907057,0.42769371,0.43499654,38693193.16023548,16831405.27080651,-0.03086501154471744
1474,2018-07-11,0.44526789,0.45252445,0.44341011,0.44885031,27388999.06153264,12293560.68534834,0.007186303532330073
1473,2018-07-10,0.47560592,0.47560592,0.44409157,0.44564775,46893966.19634492,20898190.51470652,-0.06285840878799942
1472,2018-07-09,0.47874118,0.48110115,0.47421347,0.4755394,25564182.74193277,12156776.07885125,-0.006730571244059735
1471,2018-07-08,0.48563611,0.48700952,0.47571270000000004,0.47876174,33402170.01067738,15991681.13987721,-0.014649249152325903
1470,2018-07-07,0.47750082,0.48652371,0.46748837,0.48587951,24264627.22528648,11789685.18827774,0.015840440718140725
1469,2018-07-06,0.47787628,0.48076714,0.46225755,0.47830298,32107342.78368737,15357037.57792124,0.000862226031366653
1468,2018-07-05,0.49209676,0.4981253,0.47165469,0.47789093,44446213.75052038,21240442.47084619,-0.025338140559920896
1467,2018-07-04,0.48524351,0.50464788,0.47686041,0.49031459,41271808.08949246,20236169.70078968,0.010516332306249376
1466,2018-07-03,0.48792435,0.51553649,0.48010817,0.48521194,54999334.64205189,26686333.80426838,-0.004906804391394903
1465,2018-07-02,0.46110806,0.49295442,0.45373136,0.48760452,50466777.67562762,24607828.95316438,0.05713650608219668
1464,2018-07-01,0.46838669,0.46890847,0.45235571,0.46125029,27733847.40267432,12792245.2632893,-0.014579134971296481
1463,2018-06-30,0.45429830000000004,0.47997347,0.45429830000000004,0.46807441,48053445.53223448,22492588.39516531,0.031956440194557116
1462,2018-06-29,0.44889911,0.45951446,0.42801825,0.45357962,54285277.09665857,24622695.15095438,0.009615798330243841
1461,2018-06-28,0.47079515,0.47227233,0.44639972,0.44925963,35517270.49454189,15956475.85458596,-0.046243310949350525
1460,2018-06-27,0.45678438,0.47391742,0.45281357,0.47104218,39202238.57661282,18465908.09482498,0.03202528064630284
1459,2018-06-26,0.48083222,0.48219103,0.45642504,0.45642504,33868938.18900838,15458631.57684136,-0.05008151701567809
1458,2018-06-25,0.47527827,0.4906342000000001,0.47368368,0.48048864,39432239.64396923,18946743.36190537,0.009777207198719662
